date,degradation_state,daily_stress,daily_damage,daily_recovery
2021-02-03,0.0,0.0,0.0,4.5
2021-02-04,0.0,0.0,0.0,4.5
2021-02-05,0.0,0.0,0.0,4.5
2021-02-06,0.0,0.0,0.0,4.5
2021-02-07,0.0,0.0,0.0,4.5
2021-02-08,0.0,0.0,0.0,4.5
2021-02-09,0.042,0.027917,0.041876,0.0
2021-02-10,0.094,0.034531,0.051796,0.0
2021-02-11,0.174,0.05362,0.08043,0.0
2021-02-12,0.278,0.06933,0.103994,0.0
2021-02-13,0.365,0.058439,0.087659,0.0
2021-02-14,0.468,0.068603,0.102905,0.0
2021-02-15,0.52,0.035261,0.052892,0.0
2021-02-16,0.568,0.031567,0.047351,0.0
2021-02-17,0.624,0.038178,0.057267,0.0
2021-02-18,0.667,0.028648,0.042972,0.0
2021-02-19,0.689,0.014892,0.022338,0.0
2021-02-20,0.712,0.014892,0.022338,0.0
2021-02-21,0.733,0.01416,0.021241,0.0
2021-02-22,0.754,0.01416,0.021241,0.0
2021-02-23,0.775,0.01416,0.021241,0.0
2021-02-24,0.796,0.01416,0.021241,0.0
2021-02-25,0.817,0.01416,0.021241,0.0
2021-02-26,0.848,0.021113,0.03167,0.0
2021-02-27,0.88,0.021113,0.03167,0.0
2021-02-28,0.921,0.027917,0.041876,0.0
2021-03-01,0.963,0.027917,0.041876,0.0
2021-03-02,1.004,0.027917,0.041876,0.0
2021-03-03,1.046,0.027917,0.041876,0.0
2021-03-04,1.087,0.027917,0.041876,0.0
2021-03-05,1.129,0.027917,0.041876,0.0
2021-03-06,1.16,0.021113,0.03167,0.0
2021-03-07,1.181,0.01416,0.021241,0.0
2021-03-08,1.202,0.01416,0.021241,0.0
2021-03-09,1.223,0.01416,0.021241,0.0
2021-03-10,1.244,0.01416,0.021241,0.0
2021-03-11,1.265,0.01416,0.021241,0.0
2021-03-12,1.286,0.01416,0.021241,0.0
2021-03-13,1.307,0.01416,0.021241,0.0
2021-03-14,1.328,0.01416,0.021241,0.0
2021-03-15,1.359,0.021113,0.03167,0.0
2021-03-16,1.39,0.021113,0.03167,0.0
2021-03-17,1.431,0.027917,0.041876,0.0
2021-03-18,1.473,0.027917,0.041876,0.0
2021-03-19,1.514,0.027917,0.041876,0.0
2021-03-20,1.555,0.027917,0.041876,0.0
2021-03-21,1.596,0.027917,0.041876,0.0
2021-03-22,1.628,0.021113,0.03167,0.0
2021-03-23,1.662,0.023306,0.034959,0.0
2021-03-24,1.683,0.01416,0.021241,0.0
2021-03-25,1.704,0.01416,0.021241,0.0
2021-03-26,1.735,0.021113,0.03167,0.0
2021-03-27,1.756,0.01416,0.021241,0.0
2021-03-28,1.777,0.01416,0.021241,0.0
2021-03-29,1.798,0.01416,0.021241,0.0
2021-03-30,1.818,0.01416,0.021241,0.0
2021-03-31,1.839,0.01416,0.021241,0.0
2021-04-01,1.87,0.021113,0.03167,0.0
2021-04-02,1.911,0.027917,0.041876,0.0
2021-04-03,1.952,0.027917,0.041876,0.0
2021-04-04,1.994,0.027917,0.041876,0.0
2021-04-05,2.035,0.027917,0.041876,0.0
2021-04-06,2.076,0.027917,0.041876,0.0
2021-04-07,2.117,0.027917,0.041876,0.0
2021-04-08,2.148,0.021113,0.03167,0.0
2021-04-09,2.168,0.01416,0.021241,0.0
2021-04-10,2.189,0.01416,0.021241,0.0
2021-04-11,2.21,0.01416,0.021241,0.0
2021-04-12,2.231,0.01416,0.021241,0.0
2021-04-13,2.251,0.01416,0.021241,0.0
2021-04-14,2.272,0.01416,0.021241,0.0
2021-04-15,2.293,0.01416,0.021241,0.0
2021-04-16,2.314,0.01416,0.021241,0.0
2021-04-17,2.335,0.01416,0.021241,0.0
2021-04-18,2.365,0.021113,0.03167,0.0
2021-04-19,2.406,0.027917,0.041876,0.0
2021-04-20,2.447,0.027917,0.041876,0.0
2021-04-21,2.498,0.034531,0.051796,0.0
2021-04-22,2.539,0.027917,0.041876,0.0
2021-04-23,2.579,0.027917,0.041876,0.0
2021-04-24,2.61,0.021113,0.03167,0.0
2021-04-25,2.621,0.007106,0.010659,0.0
2021-04-26,2.642,0.014892,0.022338,0.0
2021-04-27,2.663,0.01416,0.021241,0.0
2021-04-28,2.684,0.01416,0.021241,0.0
2021-04-29,2.704,0.01416,0.021241,0.0
2021-04-30,2.725,0.01416,0.021241,0.0
2021-05-01,2.746,0.01416,0.021241,0.0
2021-05-02,2.766,0.01416,0.021241,0.0
2021-05-03,2.787,0.01416,0.021241,0.0
2021-05-04,2.818,0.021113,0.03167,0.0
2021-05-05,2.858,0.027917,0.041876,0.0
2021-05-06,2.899,0.027917,0.041876,0.0
2021-05-07,2.94,0.027917,0.041876,0.0
2021-05-08,2.98,0.027917,0.041876,0.0
2021-05-09,3.021,0.027917,0.041876,0.0
2021-05-10,3.062,0.027917,0.041876,0.0
2021-05-11,3.092,0.021113,0.03167,0.0
2021-05-12,3.152,0.040917,0.061375,0.0
2021-05-13,3.219,0.046315,0.069472,0.0
2021-05-14,3.312,0.063678,0.095517,0.0
2021-05-15,3.372,0.041647,0.06247,0.0
2021-05-16,3.463,0.06295,0.094425,0.0
2021-05-17,3.531,0.047045,0.070567,0.0
2021-05-18,3.608,0.052891,0.079337,0.0
2021-05-19,3.685,0.05362,0.08043,0.0
2021-05-20,3.753,0.047045,0.070567,0.0
2021-05-21,3.845,0.063678,0.095517,0.0
2021-05-22,3.673,0.000732,0.001098,4.5
2021-05-23,3.772,0.068603,0.102905,0.0
2021-05-24,3.849,0.052891,0.079337,0.0
2021-05-25,3.942,0.064405,0.096608,0.0
2021-05-26,4.033,0.063678,0.095517,0.0
2021-05-27,4.118,0.058439,0.087659,0.0
2021-05-28,4.209,0.063678,0.095517,0.0
2021-05-29,4.277,0.047045,0.070567,0.0
2021-05-30,4.368,0.063678,0.095517,0.0
2021-05-31,4.4,0.021844,0.032766,0.0
2021-06-01,4.441,0.028648,0.042972,0.0
2021-06-02,4.508,0.047045,0.070567,0.0
2021-06-03,4.58,0.050369,0.075554,0.0
2021-06-04,4.664,0.058439,0.087659,0.0
2021-06-05,4.731,0.047045,0.070567,0.0
2021-06-06,4.822,0.063678,0.095517,0.0
2021-06-07,4.898,0.052891,0.079337,0.0
2021-06-08,4.995,0.068603,0.102905,0.0
2021-06-09,5.093,0.068603,0.102905,0.0
2021-06-10,5.22,0.088693,0.133039,0.0
2021-06-11,5.333,0.079922,0.119882,0.0
2021-06-12,5.443,0.07752,0.11628,0.0
2021-06-13,5.559,0.081526,0.122289,0.0
2021-06-14,5.649,0.063678,0.095517,0.0
2021-06-15,5.759,0.07752,0.11628,0.0
2021-06-16,5.841,0.058439,0.087659,0.0
2021-06-17,5.957,0.081526,0.122289,0.0
2021-06-18,6.039,0.058439,0.087659,0.0
2021-06-19,6.148,0.07752,0.11628,0.0
2021-06-20,6.257,0.07752,0.11628,0.0
2021-06-21,6.34,0.058439,0.087659,0.0
2021-06-22,6.448,0.07752,0.11628,0.0
2021-06-23,6.537,0.06295,0.094425,0.0
2021-06-24,6.659,0.087363,0.131045,0.0
2021-06-25,6.748,0.063678,0.095517,0.0
2021-06-26,6.868,0.085245,0.127868,0.0
2021-06-27,6.976,0.07752,0.11628,0.0
2021-06-28,7.084,0.07752,0.11628,0.0
2021-06-29,7.203,0.085245,0.127868,0.0
2021-06-30,7.292,0.063678,0.095517,0.0
2021-07-01,7.397,0.075768,0.113652,0.0
2021-07-02,7.47,0.052891,0.079337,0.0
2021-07-03,7.584,0.081526,0.122289,0.0
2021-07-04,7.665,0.058439,0.087659,0.0
2021-07-05,7.772,0.07752,0.11628,0.0
2021-07-06,7.879,0.07752,0.11628,0.0
2021-07-07,8.006,0.091884,0.137826,0.0
2021-07-08,8.141,0.097564,0.146346,0.0
2021-07-09,8.269,0.093322,0.139983,0.0
2021-07-10,8.413,0.104587,0.15688,0.0
2021-07-11,8.53,0.085245,0.127868,0.0
2021-07-12,8.677,0.106593,0.15989,0.0
2021-07-13,8.807,0.094835,0.142253,0.0
2021-07-14,8.94,0.097564,0.146346,0.0
2021-07-15,9.075,0.099209,0.148814,0.0
2021-07-16,9.187,0.081526,0.122289,0.0
2021-07-17,9.326,0.102423,0.153635,0.0
2021-07-18,9.432,0.07752,0.11628,0.0
2021-07-19,9.564,0.097564,0.146346,0.0
2021-07-20,9.675,0.081526,0.122289,0.0
2021-07-21,9.795,0.088693,0.133039,0.0
2021-07-22,9.927,0.097564,0.146346,0.0
2021-07-23,10.027,0.073941,0.110911,0.0
2021-07-24,10.155,0.094835,0.142253,0.0
2021-07-25,10.27,0.085245,0.127868,0.0
2021-07-26,10.397,0.094835,0.142253,0.0
2021-07-27,10.517,0.088693,0.133039,0.0
2021-07-28,10.657,0.104587,0.15688,0.0
2021-07-29,10.784,0.094835,0.142253,0.0
2021-07-30,10.918,0.100088,0.150132,0.0
2021-07-31,11.055,0.102423,0.153635,0.0
2021-08-01,11.185,0.097564,0.146346,0.0
2021-08-02,11.299,0.085245,0.127868,0.0
2021-08-03,11.376,0.058439,0.087659,0.0
2021-08-04,11.485,0.081526,0.122289,0.0
2021-08-05,11.562,0.058439,0.087659,0.0
2021-08-06,11.659,0.073215,0.109823,0.0
2021-08-07,11.762,0.07752,0.11628,0.0
2021-08-08,11.84,0.058439,0.087659,0.0
2021-08-09,11.942,0.07752,0.11628,0.0
2021-08-10,12.013,0.05362,0.08043,0.0
2021-08-11,12.12,0.081526,0.122289,0.0
2021-08-12,12.197,0.058439,0.087659,0.0
2021-08-13,12.314,0.088693,0.133039,0.0
2021-08-14,12.416,0.07752,0.11628,0.0
2021-08-15,12.518,0.07752,0.11628,0.0
2021-08-16,12.63,0.085245,0.127868,0.0
2021-08-17,12.72,0.068603,0.102905,0.0
2021-08-18,12.831,0.085245,0.127868,0.0
2021-08-19,12.915,0.063678,0.095517,0.0
2021-08-20,13.021,0.081526,0.122289,0.0
2021-08-21,13.097,0.058439,0.087659,0.0
2021-08-22,13.193,0.073215,0.109823,0.0
2021-08-23,13.294,0.07752,0.11628,0.0
2021-08-24,13.37,0.058439,0.087659,0.0
2021-08-25,13.471,0.07752,0.11628,0.0
2021-08-26,13.539,0.052891,0.079337,0.0
2021-08-27,13.645,0.081526,0.122289,0.0
2021-08-28,13.721,0.058439,0.087659,0.0
2021-08-29,13.831,0.085245,0.127868,0.0
2021-08-30,13.931,0.07752,0.11628,0.0
2021-08-31,14.031,0.07752,0.11628,0.0
2021-09-01,14.132,0.078244,0.117367,0.0
2021-09-02,14.221,0.068603,0.102905,0.0
2021-09-03,14.335,0.088693,0.133039,0.0
2021-09-04,14.416,0.063678,0.095517,0.0
2021-09-05,14.526,0.085245,0.127868,0.0
2021-09-06,14.601,0.058439,0.087659,0.0
2021-09-07,14.695,0.073215,0.109823,0.0
2021-09-08,14.794,0.07752,0.11628,0.0
2021-09-09,14.869,0.058439,0.087659,0.0
2021-09-10,14.967,0.07752,0.11628,0.0
2021-09-11,15.039,0.056068,0.084102,0.0
2021-09-12,15.143,0.081526,0.122289,0.0
2021-09-13,15.21,0.052891,0.079337,0.0
2021-09-14,15.319,0.085245,0.127868,0.0
2021-09-15,15.417,0.07752,0.11628,0.0
2021-09-16,15.515,0.07752,0.11628,0.0
2021-09-17,15.623,0.085245,0.127868,0.0
2021-09-18,15.71,0.068603,0.102905,0.0
2021-09-19,15.822,0.088693,0.133039,0.0
2021-09-20,15.909,0.068603,0.102905,0.0
2021-09-21,16.017,0.085245,0.127868,0.0
2021-09-22,16.097,0.063678,0.095517,0.0
2021-09-23,16.189,0.073215,0.109823,0.0
2021-09-24,16.286,0.07752,0.11628,0.0
2021-09-25,16.36,0.058439,0.087659,0.0
2021-09-26,16.457,0.07752,0.11628,0.0
2021-09-27,16.523,0.052891,0.079337,0.0
2021-09-28,16.625,0.081526,0.122289,0.0
2021-09-29,16.692,0.052891,0.079337,0.0
2021-09-30,16.798,0.085245,0.127868,0.0
2021-10-01,16.889,0.073215,0.109823,0.0
2021-10-02,16.986,0.07752,0.11628,0.0
2021-10-03,17.092,0.085245,0.127868,0.0
2021-10-04,17.11,0.01416,0.021241,0.0
2021-10-05,16.34,0.0,0.0,4.5
2021-10-06,15.605,0.0,0.0,4.5
2021-10-07,14.902,0.0,0.0,4.5
2021-10-08,14.232,0.0,0.0,4.5
2021-10-09,13.591,0.0,0.0,4.5
2021-10-10,12.98,0.0,0.0,4.5
2021-10-11,12.396,0.0,0.0,4.5
2021-10-12,11.838,0.0,0.0,4.5
2021-10-13,11.305,0.0,0.0,4.5
2021-10-14,10.796,0.0,0.0,4.5
2021-10-15,10.311,0.0,0.0,4.5
2021-10-16,9.847,0.0,0.0,4.5
2021-10-17,9.404,0.0,0.0,4.5
2021-10-18,8.98,0.0,0.0,4.5
2021-10-19,8.576,0.0,0.0,4.5
2021-10-20,8.19,0.0,0.0,4.5
2021-10-21,7.822,0.0,0.0,4.5
2021-10-22,7.47,0.0,0.0,4.5
2021-10-23,7.134,0.0,0.0,4.5
2021-10-24,6.813,0.0,0.0,4.5
2021-10-25,6.506,0.0,0.0,4.5
2021-10-26,6.213,0.0,0.0,4.5
2021-10-27,5.934,0.0,0.0,4.5
2021-10-28,6.069,0.095554,0.143331,0.0
2021-10-29,6.183,0.081526,0.122289,0.0
2021-10-30,6.331,0.104587,0.15688,0.0
2021-10-31,6.439,0.07752,0.11628,0.0
2021-11-01,6.583,0.102423,0.153635,0.0
2021-11-02,6.716,0.094835,0.142253,0.0
2021-11-03,6.835,0.085245,0.127868,0.0
2021-11-04,6.979,0.102423,0.153635,0.0
2021-11-05,7.092,0.081526,0.122289,0.0
2021-11-06,7.238,0.104587,0.15688,0.0
2021-11-07,7.366,0.091884,0.137826,0.0
2021-11-08,7.505,0.100088,0.150132,0.0
2021-11-09,7.57,0.047045,0.070567,0.0
2021-11-10,7.659,0.063678,0.095517,0.0
2021-11-11,7.732,0.052891,0.079337,0.0
2021-11-12,7.797,0.047045,0.070567,0.0
2021-11-13,7.878,0.058439,0.087659,0.0
2021-11-14,7.978,0.072334,0.108501,0.0
2021-11-15,8.066,0.063678,0.095517,0.0
2021-11-16,8.122,0.040917,0.061375,0.0
2021-11-17,8.203,0.058439,0.087659,0.0
2021-11-18,8.275,0.052891,0.079337,0.0
2021-11-19,8.356,0.058439,0.087659,0.0
2021-11-20,8.443,0.063678,0.095517,0.0
2021-11-21,8.516,0.052891,0.079337,0.0
2021-11-22,8.61,0.068603,0.102905,0.0
2021-11-23,8.69,0.058439,0.087659,0.0
2021-11-24,8.778,0.064405,0.096608,0.0
2021-11-25,8.834,0.040917,0.061375,0.0
2021-11-26,8.899,0.047045,0.070567,0.0
2021-11-27,8.963,0.047045,0.070567,0.0
2021-11-28,9.001,0.027917,0.041876,0.0
2021-11-29,9.057,0.040917,0.061375,0.0
2021-11-30,9.086,0.021113,0.03167,0.0
2021-12-01,9.142,0.040917,0.061375,0.0
2021-12-02,9.18,0.027917,0.041876,0.0
2021-12-03,9.235,0.040917,0.061375,0.0
2021-12-04,9.282,0.034531,0.051796,0.0
2021-12-05,9.329,0.034531,0.051796,0.0
2021-12-06,9.404,0.055076,0.082614,0.0
2021-12-07,9.533,0.094421,0.141632,0.0
2021-12-08,9.646,0.083282,0.124923,0.0
2021-12-09,9.741,0.070166,0.105249,0.0
2021-12-10,9.872,0.096986,0.145479,0.0
2021-12-11,9.951,0.058439,0.087659,0.0
2021-12-12,10.05,0.073215,0.109823,0.0
2021-12-13,10.149,0.073215,0.109823,0.0
2021-12-14,10.221,0.05362,0.08043,0.0
2021-12-15,10.314,0.06933,0.103994,0.0
2021-12-16,10.393,0.058439,0.087659,0.0
2021-12-17,10.503,0.081526,0.122289,0.0
2021-12-18,10.574,0.052891,0.079337,0.0
2021-12-19,10.683,0.081526,0.122289,0.0
2021-12-20,10.775,0.068603,0.102905,0.0
2021-12-21,10.867,0.068603,0.102905,0.0
2021-12-22,10.964,0.073215,0.109823,0.0
2021-12-23,11.044,0.059167,0.088751,0.0
2021-12-24,11.141,0.073215,0.109823,0.0
2021-12-25,11.233,0.068603,0.102905,0.0
2021-12-26,11.331,0.073941,0.110911,0.0
2021-12-27,11.422,0.068603,0.102905,0.0
2021-12-28,11.516,0.07078,0.10617,0.0
2021-12-29,11.608,0.06933,0.103994,0.0
2021-12-30,11.7,0.06933,0.103994,0.0
2021-12-31,11.797,0.073215,0.109823,0.0
2022-01-01,11.861,0.047774,0.071661,0.0
2022-01-02,11.952,0.06933,0.103994,0.0
2022-01-03,12.022,0.052891,0.079337,0.0
2022-01-04,12.119,0.073215,0.109823,0.0
2022-01-05,12.203,0.063678,0.095517,0.0
2022-01-06,12.287,0.064405,0.096608,0.0
2022-01-07,12.384,0.073215,0.109823,0.0
2022-01-08,12.48,0.073215,0.109823,0.0
2022-01-09,12.592,0.085245,0.127868,0.0
2022-01-10,12.742,0.114734,0.172101,0.0
2022-01-11,12.854,0.085245,0.127868,0.0
2022-01-12,12.94,0.065858,0.098786,0.0
2022-01-13,13.031,0.070055,0.105083,0.0
2022-01-14,13.139,0.082249,0.123374,0.0
2022-01-15,13.222,0.063678,0.095517,0.0
2022-01-16,13.311,0.068603,0.102905,0.0
2022-01-17,13.394,0.063678,0.095517,0.0
2022-01-18,13.495,0.07752,0.11628,0.0
2022-01-19,13.577,0.063678,0.095517,0.0
2022-01-20,13.683,0.081526,0.122289,0.0
2022-01-21,13.772,0.068603,0.102905,0.0
2022-01-22,13.86,0.068603,0.102905,0.0
2022-01-23,13.955,0.073215,0.109823,0.0
2022-01-24,14.044,0.068603,0.102905,0.0
2022-01-25,14.143,0.07752,0.11628,0.0
2022-01-26,14.232,0.068603,0.102905,0.0
2022-01-27,14.332,0.078244,0.117367,0.0
2022-01-28,14.421,0.068603,0.102905,0.0
2022-01-29,14.52,0.07752,0.11628,0.0
2022-01-30,14.625,0.081526,0.122289,0.0
2022-01-31,14.718,0.073215,0.109823,0.0
2022-02-01,14.813,0.073941,0.110911,0.0
2022-02-02,14.888,0.058439,0.087659,0.0
2022-02-03,14.987,0.07752,0.11628,0.0
2022-02-04,15.053,0.052135,0.078203,0.0
2022-02-05,15.141,0.068603,0.102905,0.0
2022-02-06,15.222,0.063678,0.095517,0.0
2022-02-07,15.303,0.063678,0.095517,0.0
2022-02-08,15.384,0.063678,0.095517,0.0
2022-02-09,15.464,0.063678,0.095517,0.0
2022-02-10,15.557,0.073215,0.109823,0.0
2022-02-11,15.655,0.07752,0.11628,0.0
2022-02-12,15.768,0.088693,0.133039,0.0
2022-02-13,15.871,0.081526,0.122289,0.0
2022-02-14,15.968,0.07752,0.11628,0.0
2022-02-15,16.067,0.078244,0.117367,0.0
2022-02-16,16.151,0.066543,0.099815,0.0
2022-02-17,16.238,0.06933,0.103994,0.0
2022-02-18,16.318,0.063678,0.095517,0.0
2022-02-19,16.398,0.063678,0.095517,0.0
2022-02-20,16.471,0.058439,0.087659,0.0
2022-02-21,16.568,0.07752,0.11628,0.0
2022-02-22,16.641,0.058439,0.087659,0.0
2022-02-23,16.762,0.096271,0.144406,0.0
2022-02-24,16.873,0.088693,0.133039,0.0
2022-02-25,16.953,0.064405,0.096608,0.0
2022-02-26,17.071,0.094835,0.142253,0.0
2022-02-27,17.167,0.07752,0.11628,0.0
2022-02-28,17.261,0.075389,0.113084,0.0
2022-03-01,17.362,0.081526,0.122289,0.0
2022-03-02,17.471,0.087363,0.131045,0.0
2022-03-03,17.53,0.047774,0.071661,0.0
2022-03-04,17.592,0.050369,0.075554,0.0
2022-03-05,17.65,0.047045,0.070567,0.0
2022-03-06,17.705,0.044379,0.066569,0.0
2022-03-07,17.812,0.086689,0.130033,0.0
2022-03-08,17.897,0.068603,0.102905,0.0
2022-03-09,18.006,0.088693,0.133039,0.0
2022-03-10,18.1,0.076794,0.115191,0.0
2022-03-11,18.185,0.06933,0.103994,0.0
2022-03-12,18.286,0.081526,0.122289,0.0
2022-03-13,18.37,0.068603,0.102905,0.0
2022-03-14,18.465,0.078244,0.117367,0.0
2022-03-15,18.571,0.085968,0.128952,0.0
2022-03-16,18.69,0.097564,0.146346,0.0
2022-03-17,18.798,0.088693,0.133039,0.0
2022-03-18,18.91,0.091884,0.137826,0.0
2022-03-19,19.025,0.094835,0.142253,0.0
2022-03-20,19.133,0.088693,0.133039,0.0
2022-03-21,19.248,0.094835,0.142253,0.0
2022-03-22,19.335,0.072037,0.108055,0.0
2022-03-23,19.434,0.081526,0.122289,0.0
2022-03-24,19.505,0.059167,0.088751,0.0
2022-03-25,19.612,0.088693,0.133039,0.0
2022-03-26,19.704,0.075768,0.113652,0.0
2022-03-27,19.797,0.07752,0.11628,0.0
2022-03-28,19.9,0.085245,0.127868,0.0
2022-03-29,19.982,0.068603,0.102905,0.0
2022-03-30,20.089,0.088693,0.133039,0.0
2022-03-31,20.216,0.10668,0.160021,0.0
2022-04-01,20.334,0.098281,0.147422,0.0
2022-04-02,20.432,0.081526,0.122289,0.0
2022-04-03,20.538,0.089414,0.134121,0.0
2022-04-04,20.644,0.088693,0.133039,0.0
2022-04-05,20.76,0.0977,0.14655,0.0
2022-04-06,20.878,0.098997,0.148495,0.0
2022-04-07,20.975,0.081526,0.122289,0.0
2022-04-08,21.082,0.09068,0.13602,0.0
2022-04-09,21.169,0.073215,0.109823,0.0
2022-04-10,21.281,0.094835,0.142253,0.0
2022-04-11,21.363,0.06933,0.103994,0.0
2022-04-12,21.404,0.034531,0.051796,0.0
2022-04-13,21.436,0.027917,0.041876,0.0
2022-04-14,21.469,0.027917,0.041876,0.0
2022-04-15,21.502,0.027917,0.041876,0.0
2022-04-16,21.535,0.027917,0.041876,0.0
2022-04-17,21.576,0.034531,0.051796,0.0
2022-04-18,21.631,0.047045,0.070567,0.0
2022-04-19,21.686,0.047045,0.070567,0.0
2022-04-20,21.749,0.052891,0.079337,0.0
2022-04-21,21.811,0.052891,0.079337,0.0
2022-04-22,21.873,0.052891,0.079337,0.0
2022-04-23,21.928,0.047045,0.070567,0.0
2022-04-24,21.976,0.040917,0.061375,0.0
2022-04-25,22.008,0.027917,0.041876,0.0
2022-04-26,22.041,0.027917,0.041876,0.0
2022-04-27,22.074,0.027917,0.041876,0.0
2022-04-28,22.412,0.289608,0.434412,0.0
2022-04-29,22.456,0.037938,0.056908,0.0
2022-04-30,22.501,0.037938,0.056908,0.0
2022-05-01,22.556,0.047787,0.071681,0.0
2022-05-02,22.608,0.044324,0.066487,0.0
2022-05-03,22.666,0.050452,0.075679,0.0
2022-05-04,22.718,0.044324,0.066487,0.0
2022-05-05,22.78,0.05362,0.08043,0.0
2022-05-06,22.827,0.040917,0.061375,0.0
2022-05-07,22.878,0.044379,0.066569,0.0
2022-05-08,22.926,0.040917,0.061375,0.0
2022-05-09,22.973,0.040917,0.061375,0.0
2022-05-10,23.02,0.040917,0.061375,0.0
2022-05-11,23.068,0.040917,0.061375,0.0
2022-05-12,23.107,0.034531,0.051796,0.0
2022-05-13,23.155,0.040917,0.061375,0.0
2022-05-14,23.202,0.040917,0.061375,0.0
2022-05-15,23.249,0.040917,0.061375,0.0
2022-05-16,23.289,0.034531,0.051796,0.0
2022-05-17,23.317,0.024902,0.037353,0.0
2022-05-18,23.35,0.028648,0.042972,0.0
2022-05-19,23.382,0.027917,0.041876,0.0
2022-05-20,23.423,0.035261,0.052892,0.0
2022-05-21,23.463,0.034531,0.051796,0.0
2022-05-22,23.517,0.047045,0.070567,0.0
2022-05-23,23.571,0.047045,0.070567,0.0
2022-05-24,23.631,0.052891,0.079337,0.0
2022-05-25,23.714,0.072226,0.108339,0.0
2022-05-26,23.792,0.068603,0.102905,0.0
2022-05-27,23.863,0.061462,0.092192,0.0
2022-05-28,23.929,0.058439,0.087659,0.0
2022-05-29,23.99,0.052891,0.079337,0.0
2022-05-30,24.029,0.034531,0.051796,0.0
2022-05-31,24.089,0.052891,0.079337,0.0
2022-06-01,24.13,0.035261,0.052892,0.0
2022-06-02,24.19,0.052891,0.079337,0.0
2022-06-03,24.251,0.05362,0.08043,0.0
2022-06-04,24.317,0.058439,0.087659,0.0
2022-06-05,24.372,0.048503,0.072755,0.0
2022-06-06,24.432,0.052891,0.079337,0.0
2022-06-07,24.51,0.068603,0.102905,0.0
2022-06-08,24.571,0.05362,0.08043,0.0
2022-06-09,24.648,0.068603,0.102905,0.0
2022-06-10,24.71,0.054348,0.081522,0.0
2022-06-11,24.776,0.058439,0.087659,0.0
2022-06-12,24.843,0.059167,0.088751,0.0
2022-06-13,24.902,0.052891,0.079337,0.0
2022-06-14,24.969,0.059167,0.088751,0.0
2022-06-15,25.022,0.047045,0.070567,0.0
2022-06-16,25.094,0.064405,0.096608,0.0
2022-06-17,25.147,0.047045,0.070567,0.0
2022-06-18,25.219,0.063678,0.095517,0.0
2022-06-19,25.278,0.052891,0.079337,0.0
2022-06-20,25.317,0.035261,0.052892,0.0
2022-06-21,25.349,0.027917,0.041876,0.0
2022-06-22,25.38,0.027917,0.041876,0.0
2022-06-23,25.423,0.038119,0.057179,0.0
2022-06-24,25.468,0.040917,0.061375,0.0
2022-06-25,25.514,0.040917,0.061375,0.0
2022-06-26,25.567,0.047045,0.070567,0.0
2022-06-27,25.619,0.047045,0.070567,0.0
2022-06-28,25.678,0.052891,0.079337,0.0
2022-06-29,25.737,0.052891,0.079337,0.0
2022-06-30,25.79,0.047045,0.070567,0.0
2022-07-01,25.828,0.034531,0.051796,0.0
2022-07-02,25.866,0.034531,0.051796,0.0
2022-07-03,25.897,0.027917,0.041876,0.0
2022-07-04,25.929,0.027917,0.041876,0.0
2022-07-05,25.96,0.027917,0.041876,0.0
2022-07-06,25.991,0.027917,0.041876,0.0
2022-07-07,26.029,0.034531,0.051796,0.0
2022-07-08,26.06,0.027917,0.041876,0.0
2022-07-09,26.112,0.047045,0.070567,0.0
2022-07-10,26.164,0.047045,0.070567,0.0
2022-07-11,26.223,0.052891,0.079337,0.0
2022-07-12,26.281,0.052891,0.079337,0.0
2022-07-13,26.337,0.050369,0.075554,0.0
2022-07-14,26.382,0.040917,0.061375,0.0
2022-07-15,26.427,0.040917,0.061375,0.0
2022-07-16,26.465,0.034531,0.051796,0.0
2022-07-17,26.504,0.034531,0.051796,0.0
2022-07-18,26.534,0.027917,0.041876,0.0
2022-07-19,26.572,0.034531,0.051796,0.0
2022-07-20,26.61,0.034531,0.051796,0.0
2022-07-21,26.655,0.040917,0.061375,0.0
2022-07-22,26.7,0.040917,0.061375,0.0
2022-07-23,26.749,0.044379,0.066569,0.0
2022-07-24,26.787,0.034531,0.051796,0.0
2022-07-25,26.81,0.021113,0.03167,0.0
2022-07-26,26.848,0.034531,0.051796,0.0
2022-07-27,26.893,0.040917,0.061375,0.0
2022-07-28,26.938,0.040917,0.061375,0.0
2022-07-29,26.983,0.040917,0.061375,0.0
2022-07-30,27.028,0.040917,0.061375,0.0
2022-07-31,27.079,0.047045,0.070567,0.0
2022-08-01,27.131,0.047045,0.070567,0.0
2022-08-02,27.182,0.047045,0.070567,0.0
2022-08-03,27.227,0.040917,0.061375,0.0
2022-08-04,27.271,0.040917,0.061375,0.0
2022-08-05,27.313,0.038119,0.057179,0.0
2022-08-06,27.351,0.034531,0.051796,0.0
2022-08-07,27.389,0.035261,0.052892,0.0
2022-08-08,27.424,0.031616,0.047423,0.0
2022-08-09,27.458,0.031616,0.047423,0.0
2022-08-10,27.496,0.035261,0.052892,0.0
2022-08-11,27.541,0.040917,0.061375,0.0
2022-08-12,27.585,0.040917,0.061375,0.0
2022-08-13,27.646,0.056068,0.084102,0.0
2022-08-14,27.704,0.052891,0.079337,0.0
2022-08-15,27.761,0.052891,0.079337,0.0
2022-08-16,27.812,0.047045,0.070567,0.0
2022-08-17,27.863,0.047045,0.070567,0.0
